,company_name,company_brand,company_halal_status,company_address,city,state,halal_expiry_date,company_info_url,category,subcategory,scraped_at
10913,COFFEE HOUSE RESTAURANT(SUNWAY PUTRA HOTEL KUALA LUMPUR [FORMERLY KNOWN AS :METROPLEX HOLDINGS SDN BHD (LEGEND HOTEL KL)]),,Halal,"
			 			 9 TH FLOOR, SUNWAY PUTRA HOTEL 100, Jalan Putra 50350, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,31/12/2024,directory/slm_viewdetail.php?comp_code=COMP-20060810-112533&type=P,PE,PE,2024-12-30 11:24:40.505743
10914,MAIN KITCHEN(SUNWAY PUTRA HOTEL KUALA LUMPUR [FORMERLY KNOWN AS :METROPLEX HOLDINGS SDN BHD (LEGEND HOTEL KL)]),,Halal,"
			 			 9TH FLOOR, SUNWAY PUTRA HOTEL No. 100, Jalan Putra 50350 , Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,31/12/2024,directory/slm_viewdetail.php?comp_code=COMP-20060810-112533&type=P,PE,PE,2024-12-30 11:24:40.505868
10915,PASTRY KITCHEN(SUNWAY PUTRA HOTEL KUALA LUMPUR [FORMERLY KNOWN AS :METROPLEX HOLDINGS SDN BHD (LEGEND HOTEL KL)]),SUNWAY PUTRA HOTEL,Halal,"
			 			 SUNWAY PUTRA HOTEL 100, JALAN PUTRA 50350, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,15/01/2026,directory/slm_viewdetail.php?comp_code=COMP-20060810-112533&type=P,PE,PE,2024-12-30 11:24:40.505987
10916,RESTORAN SUPER SAIGON PHO CAFE (AMPANG)(SUPER SAIGON CAFE SDN BHD),SUPER SAIGON PHO CAFE,Halal,"
			 			 NO. 34G, PERSIARAN AMPANG, DESA PAHLAWAN, 55000, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,31/08/2025,directory/slm_viewdetail.php?comp_code=COMP-20221227-192105&type=P,PE,PE,2024-12-30 11:24:40.506108
10917,RESTORAN SUPER SAIGON PHO CAFE (BANGSAR)(SUPER SAIGON CAFE SDN BHD),SUPER SAIGON PHO CAFE,Halal,"
			 			 NO. 75, TINGKAT BAWAH, JALAN BANGKUNG, BUKIT BANDARAYA, 59100, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,31/08/2025,directory/slm_viewdetail.php?comp_code=COMP-20221227-192105&type=P,PE,PE,2024-12-30 11:24:40.506239
10918,RESTORAN SUPER SAIGON PHO CAFE (KL EAST MALL)(SUPER SAIGON CAFE SDN BHD),SUPER SAIGON PHO CAFE,Halal,"
			 			 LOT G1-20, GROUND FLOOR 1, KL EAST MALL,  NO.823, KL TIMUR, JALAN LINGKARAN TENGAH 2,  TAMAN MELATI, 53100, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,31/08/2025,directory/slm_viewdetail.php?comp_code=COMP-20221227-192105&type=P,PE,PE,2024-12-30 11:24:40.506369
10919,RESTORAN SUPER SAIGON PHO CAFE (SRI HARTAMAS)(SUPER SAIGON CAFE SDN BHD),SUPER SAIGON PHO CAFE,Halal,"
			 			 NO. 2, TINGKAT BAWAH, JALAN SRI HARTAMAS 8, SRI HARTAMAS,  50480, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,31/08/2025,directory/slm_viewdetail.php?comp_code=COMP-20221227-192105&type=P,PE,PE,2024-12-30 11:24:40.506499
10920,RESTORAN SUPER SAIGON PHO CAFE (SUNWAY PUTRA MALL)(SUPER SAIGON CAFE SDN BHD),SUPER SAIGON POH CAFE,Halal,"
			 			 NO.1-29, FIRST FLOOR, SUNWAY PUTRA MALL, NO 100, JALAN PUTRA CHOW KIT,  50350, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,15/01/2026,directory/slm_viewdetail.php?comp_code=COMP-20221227-192105&type=P,PE,PE,2024-12-30 11:24:40.506618
10921,RESTORAN SUPER SAIGON PHO CAFE (TTDI)(SUPER SAIGON CAFE SDN BHD),SUPER SAIGON PHO CAFE,Halal,"
			 			 NO. 28, TINGKAT BAWAH, JALAN DATUK SULAIMAN, TAMAN TUN DR ISMAIL, 60000, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,31/08/2025,directory/slm_viewdetail.php?comp_code=COMP-20221227-192105&type=P,PE,PE,2024-12-30 11:24:41.522499
10922,SUSHI GO- AEON BIG WANGSA MAJU(SUSHI GO ENTERPRISE),SUSHI GO,Halal,"
			 			 SUSHI VILLAGE ENTERPRISE LOT F2.03 & GK15, AEON BIG WANGSA MAJU, 6 JALAN 8/27A, SECTION 5, WANGSA MAJU 53300, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,15/06/2026,directory/slm_viewdetail.php?comp_code=COMP-20230818-134610&type=P,PE,PE,2024-12-30 11:24:41.522675
10923,SUSHI KING AEON MALL TAMAN MALURI(SUSHI KING SDN BHD),SUSHI KING,Halal,"
			 			 LS02, AEON MALL TAMAN MALURI, 52, JALAN JEJAKA MALURI, 55100, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,15/02/2026,directory/slm_viewdetail.php?comp_code=COMP-20110321-223819&type=P,PE,PE,2024-12-30 11:24:41.522811
10924,SUSHI KING AEON METRO PRIMA KEPONG(SUSHI KING SDN BHD),SUSHI KING,Halal,"
			 			 LOT F18, TKT 1, JALAN KEPONG, METRO PRIMA SHOPPING CENTRE 52100, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,30/09/2026,directory/slm_viewdetail.php?comp_code=COMP-20110321-223819&type=P,PE,PE,2024-12-30 11:24:41.522927
10925,SUSHI KING AMPANG UTARA 2(SUSHI KING SDN BHD),SUSHI KING,Halal,"
			 			 LOT G59, TINGKAT BAWAH, AEON AU2 SHOPPING CTR, 6 JALAN TAMAN SETIAWANGSA, 54200, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,31/08/2026,directory/slm_viewdetail.php?comp_code=COMP-20110321-223819&type=P,PE,PE,2024-12-30 11:24:41.523048
10926,SUSHI KING LALAPORT BBCC(SUSHI KING SDN BHD),SUSHI KING,Halal,"
			 			 LG1-10, MITSUI SHOPPING PARK LALAPORT KUALA LUMPUR,  NO.2, JALAN HANG TUAH PUDU 55100, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,15/10/2026,directory/slm_viewdetail.php?comp_code=COMP-20110321-223819&type=P,PE,PE,2024-12-30 11:24:41.523169
10927,SUSHI KING LOTUS'S KEPONG(SUSHI KING SDN BHD),SUSHI KING,Halal,"
			 			 F8, TKT. 1, TESCO KEPONG VILLAGE MALL, NO 3. JALAN 7A/62A, BANDAR MANJALARA, 52200 KUALA LUMPUR. 52200, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,30/09/2026,directory/slm_viewdetail.php?comp_code=COMP-20110321-223819&type=P,PE,PE,2024-12-30 11:24:41.523283
10928,SUSHI KING MELAWATI MALL(SUSHI KING SDN BHD),SUSHI KING,Halal,"
			 			 LG-26, MELAWATI MALL, 355, JALAN BANDAR MELAWATI, PUSAT BANDAR MELAWATI 53100,  Tiada Maklumat Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,15/08/2025,directory/slm_viewdetail.php?comp_code=COMP-20110321-223819&type=P,PE,PE,2024-12-30 11:24:41.523411
10929,SUSHI KING MID VALLEY MEGAMALL(SUSHI KING SDN BHD),SUSHI KING,Halal,"
			 			 LOT 074 MIDVALLEY MEGAMALL, JALAN KELANG LAMA. 59200, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,30/09/2026,directory/slm_viewdetail.php?comp_code=COMP-20110321-223819&type=P,PE,PE,2024-12-30 11:24:41.523525
10930,SUSHI KING PAVILION BUKIT JALIL(SUSHI KING SDN BHD),SUSHI KING,Halal,"
			 			 LOT NO. L1.05.00 PUSAT BANDAR, 2,  PERSIARAN JALIL UTAMA, BUKIT JALIL,  57000, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,15/10/2026,directory/slm_viewdetail.php?comp_code=COMP-20110321-223819&type=P,PE,PE,2024-12-30 11:24:41.523646
10931,SUSHI KING SETAPAK CENTRAL (KL FESTIVAL)(SUSHI KING SDN BHD),SUSHI KING,Halal,"
			 			 G-33, TINGKAT BAWAH, KL FESTIVAL CITY,  No 67 Jalan Taman Ibu Kota,  Taman Danau Kota, Setapak, 53300, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,31/08/2026,directory/slm_viewdetail.php?comp_code=COMP-20110321-223819&type=P,PE,PE,2024-12-30 11:24:41.523774
10932,SUSHI KING SUNWAY PUTRA MALL(SUSHI KING SDN BHD),SUSHI KING,Halal,"
			 			 LOT LG-19 TINGKAT TERBAWAH SUNWAY PUTRA, 100 JALAN PUTRA, 50350, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,15/09/2026,directory/slm_viewdetail.php?comp_code=COMP-20110321-223819&type=P,PE,PE,2024-12-30 11:24:41.523894
10933,SUSHI KING SUNWAY VELOCITY(SUSHI KING SDN BHD),SUSHI KING,Halal,"
			 			 LOT 4-09, SUNWAY VELOCITY MALL, LINGKARAN SV SUNWAY VELOCITY, 55100, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,15/04/2025,directory/slm_viewdetail.php?comp_code=COMP-20110321-223819&type=P,PE,PE,2024-12-30 11:24:41.524015
10934,SUSHI MONSTER(SUSHI MONSTER SDN BHD),SUSHI MONSTER,Halal,"
			 			 F12, FIRST FLOOR, SETAPAK CENTRAL, NO. 67, JALAN TAMAN IBU KOTA, TAMAN DANAU KOTA, SETAPAK 53300, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,31/03/2026,directory/slm_viewdetail.php?comp_code=COMP-20231110-164740&type=P,PE,PE,2024-12-30 11:24:41.524143
10935,TRANSIT CAFE(SWEET BOUNDARIES SDN BHD),,Halal,"
			 			 NO. 51, JALAN TIONG NAM, Off Jalan Raja Laut 50350, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,31/07/2026,directory/slm_viewdetail.php?comp_code=COMP-20220608-011316&type=P,PE,PE,2024-12-30 11:24:41.524264
10936,IN COLONIAL MALAYSIAN CHINESE CUISINE RESTAURANT(SWEET LEISURE SDN BHD),IN COLONIAL CHINESE CUISINE RESTAURANT,Halal,"
			 			 LOT G13,  THE INTERMARK, 348 JLN TUN RAZAK 50400, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,15/04/2025,directory/slm_viewdetail.php?comp_code=COMP-20221027-213305&type=P,PE,PE,2024-12-30 11:24:41.524392
10937,TANGKAK BEEF NOODLE HOUSE BERJAYA TIMES SQUARE(TANGKAK BEEF NOODLE HOUSE SDN. BHD.),TANGKAK BEEF NOODLE HOUSE,Halal,"
			 			 LG-21 & LG-22, LEVEL LG BERJAYA TIMES SQUARE  JALAN IMBI BUKIT BINTANG 55100, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,30/04/2026,directory/slm_viewdetail.php?comp_code=COMP-20230919-182346&type=P,PE,PE,2024-12-30 11:24:41.524513
10938,TASTY TOUCH CATERING(TASTY TOUCH CATERING),,Halal,"
			 			 68, SALAK SELATAN, JALAN HANG TUAH 4, TAMAN SALAK SELATAN 57100, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,28/02/2026,directory/slm_viewdetail.php?comp_code=COMP-20180430-110541&type=P,PE,PE,2024-12-30 11:24:41.524634
10939,THE CHICKEN RICE SHOP AEON AU2(TCRS RESTAURANTS SDN BHD),THE CHICKEN RICE SHOP,Halal,"
			 			 LOT G57A, GROUND FLOOR AEON MALL AU2,  Jalan Taman Setiawangsa,  Taman Setiawangsa 54200, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,31/12/2025,directory/slm_viewdetail.php?comp_code=COMP-20050531-173330&type=P,PE,PE,2024-12-30 11:24:41.524762
10940,THE CHICKEN RICE SHOP AEON MALL TAMAN MALURI (TCRS RESTAURANTS SDN BHD),THE CHICKEN RICE SHOP,Halal,"
			 			 LOT F11, FIRST FLOOR, AEON MALL TAMAN MALURI, Jalan Jejaka, Taman Maluri,  55100, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,31/03/2025,directory/slm_viewdetail.php?comp_code=COMP-20050531-173330&type=P,PE,PE,2024-12-30 11:24:41.524883
10941,THE CHICKEN RICE SHOP AEON WANGSA MAJU(TCRS RESTAURANTS SDN BHD),THE CHICKEN RICE SHOP,Halal,"
			 			 LOT F1-61, AEON BIG WANGSA MAJU, NO 6, JALAN 8/27A,  SEKSYEN 5, WANGSA MAJU, SETAPAK, 53300, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,28/02/2025,directory/slm_viewdetail.php?comp_code=COMP-20050531-173330&type=P,PE,PE,2024-12-30 11:24:42.916184
10942,THE CHICKEN RICE SHOP AEON WANGSA MAJU(TCRS RESTAURANTS SDN BHD),THE CHICKEN RICE SHOP,Halal,"
			 			 LOT F1-61, AEON BIG SHOPPING CENTRE WANGSA MAJU, NO 6, JALAN 8/27A, SEKSYEN 5, WANGSA MAJU, SETAPAK, 53300, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,28/02/2027,directory/slm_viewdetail.php?comp_code=COMP-20050531-173330&type=P,PE,PE,2024-12-30 11:24:42.916324
10943,THE CHICKEN RICE SHOP AVENUE K (TCRS RESTAURANTS SDN BHD),THE CHICKEN RICE SHOP,Halal,"
			 			 LOT NO. L1-19 & SAC-L1-1, LEVEL 1 AVENUE K, 156 Jalan Ampang, Kuala Lumpur 50450, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,28/02/2025,directory/slm_viewdetail.php?comp_code=COMP-20050531-173330&type=P,PE,PE,2024-12-30 11:24:42.916458
10944,THE CHICKEN RICE SHOP BERJAYA TIMES SQUARE (TCRS RESTAURANTS SDN BHD),THE CHICKEN RICE SHOP,Halal,"
			 			 04-84 & 04-85 (97-98) TINGKAT 4,  Berjaya Times Square, No. 1 Jalan Imbi,  55100, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,15/10/2026,directory/slm_viewdetail.php?comp_code=COMP-20050531-173330&type=P,PE,PE,2024-12-30 11:24:42.916589
10945,THE CHICKEN RICE SHOP DATUM JELATEK(TCRS RESTAURANTS SDN BHD),THE CHICKEN RICE SHOP,Halal,"
			 			 LOT LG-03A & LG-AL-03A, Datum Jelatek,  55000, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,15/02/2026,directory/slm_viewdetail.php?comp_code=COMP-20050531-173330&type=P,PE,PE,2024-12-30 11:24:42.916710
10946,THE CHICKEN RICE SHOP ELITE PAVILION KL(TCRS RESTAURANTS SDN BHD),THE CHICKEN RICE SHOP,Halal,"
			 			 LOT 1.104.00 & E1.104.0,  Jalan Bukit Bintang, Bukit Bintang 55100, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,30/11/2025,directory/slm_viewdetail.php?comp_code=COMP-20050531-173330&type=P,PE,PE,2024-12-30 11:24:42.916839
10947,THE CHICKEN RICE SHOP GREAT EASTERN MALL(TCRS RESTAURANTS SDN BHD),THE CHICKEN RICE SHOP,Halal,"
			 			 LOT 14-16, LEVEL 3, GREAT EAST MALL, 303, Jalan Ampang, 50450, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,15/10/2026,directory/slm_viewdetail.php?comp_code=COMP-20050531-173330&type=P,PE,PE,2024-12-30 11:24:42.916959
10948,THE CHICKEN RICE SHOP JUSCO ALPHA ANGLE(TCRS RESTAURANTS SDN BHD),THE CHICKEN RICE SHOP,Halal,"
			 			 LOT G12B, TKT BAWAH, JUSCO ALPHA ANGLE SHOPPING CENTRE, Seksyen 1, Wangsa Maju  53300, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,31/03/2025,directory/slm_viewdetail.php?comp_code=COMP-20050531-173330&type=P,PE,PE,2024-12-30 11:24:42.917080
10949,THE CHICKEN RICE SHOP KL EAST MALL(TCRS RESTAURANTS SDN BHD),THE CHICKEN RICE SHOP,Halal,"
			 			 LOT LG-61, LOWER GROUND FLOOR, KL EAST MALL, No 823, Jalan Lingkaran Tengah 2, KL Timur, 53100, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,30/11/2025,directory/slm_viewdetail.php?comp_code=COMP-20050531-173330&type=P,PE,PE,2024-12-30 11:24:42.917201
10950,THE CHICKEN RICE SHOP KL GATEWAY (TCRS RESTAURANTS SDN BHD),THE CHICKEN RICE SHOP,Halal,"
			 			 UNIT G 20 & G 21, TKT BAWAH, KL GATEWAY SHOPPING MALL Jalan Kerinchi,  59200, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,30/11/2025,directory/slm_viewdetail.php?comp_code=COMP-20050531-173330&type=P,PE,PE,2024-12-30 11:24:42.917324
10951,THE CHICKEN RICE SHOP KL SOGO(TCRS RESTAURANTS SDN BHD),THE CHICKEN RICE SHOP,Halal,"
			 			 L6-R7-& LR-67A, TKT 6, SOGO (KL) DEPARTMENT STORE, 190, Jalan Tuanku Abdul Rahman, City Centre 50100, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,31/12/2025,directory/slm_viewdetail.php?comp_code=COMP-20050531-173330&type=P,PE,PE,2024-12-30 11:24:42.917444
10952,THE CHICKEN RICE SHOP MELAWATI MALL(TCRS RESTAURANTS SDN BHD),THE CHICKEN RICE SHOP,Halal,"
			 			 LOT L3-10 & L3-11, 3RD FLOOR, Melawati Mall, Jalan Bandar Taman Melawati, 53100, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,15/12/2026,directory/slm_viewdetail.php?comp_code=COMP-20050531-173330&type=P,PE,PE,2024-12-30 11:24:42.917564
10953,THE CHICKEN RICE SHOP METRO PRIMA KEPONG (TCRS RESTAURANTS SDN BHD),THE CHICKEN RICE SHOP,Halal,"
			 			 F21, TKT 1, FI KOMPLEKS METRO PRIMA 1,    Jalan Metro Prima, 52100, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,15/10/2026,directory/slm_viewdetail.php?comp_code=COMP-20050531-173330&type=P,PE,PE,2024-12-30 11:24:42.917683
10954,THE CHICKEN RICE SHOP MID VALLEY CITY(TCRS RESTAURANTS SDN BHD),THE CHICKEN RICE SHOP,Halal,"
			 			 LOT LG-213, TKT TERBAWAH, The Gardens, Mid Valley City Lingkaran Syed Putra 59200, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,30/11/2026,directory/slm_viewdetail.php?comp_code=COMP-20050531-173330&type=P,PE,PE,2024-12-30 11:24:42.917810
10955,THE CHICKEN RICE SHOP MITSUI SHOPPING PARK LALAPORT BUKIT BINTANG(TCRS RESTAURANTS SDN BHD),THE CHICKEN RICE SHOP,Halal,"
			 			 LG1-R-02, LALA PORT BUKIT BINTANG Mitsui Shopping Park, Jalan Hang Tuah Pudu 55100, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,31/10/2026,directory/slm_viewdetail.php?comp_code=COMP-20050531-173330&type=P,PE,PE,2024-12-30 11:24:42.917929
10956,THE CHICKEN RICE SHOP MY TOWN SHOPPING CENTRE(TCRS RESTAURANTS SDN BHD),THE CHICKEN RICE SHOP,Halal,"
			 			 LOT B1-023A, BASEMENT 1, MYTOWN SHOPPING CENTRE, Jalan Cochrane, Taman Maluri 55100, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,30/09/2025,directory/slm_viewdetail.php?comp_code=COMP-20050531-173330&type=P,PE,PE,2024-12-30 11:24:42.918049
10957,THE CHICKEN RICE SHOP NU SENTRAL(TCRS RESTAURANTS SDN BHD),THE CHICKEN RICE SHOP,Halal,"
			 			 L4.16 & L4.17, ARAS 4, NU SENTRAL Jalan Tun Sambanthan,   50470, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,15/03/2026,directory/slm_viewdetail.php?comp_code=COMP-20050531-173330&type=P,PE,PE,2024-12-30 11:24:42.918169
10958,THE CHICKEN RICE SHOP PANTAI HOSPITAL(TCRS RESTAURANTS SDN BHD),THE CHICKEN RICE SHOP,Halal,"
			 			 RETAIL 1, GROUND FLOOR, BLOCK C, Pantai Hospital Kuala Lumpur No 8 Jalan Bukit Pantai, Bangsar 59100, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,31/10/2025,directory/slm_viewdetail.php?comp_code=COMP-20050531-173330&type=P,PE,PE,2024-12-30 11:24:42.918296
10959,THE CHICKEN RICE SHOP PAVILION BUKIT JALIL(TCRS RESTAURANTS SDN BHD),THE CHICKEN RICE SHOP,Halal,"
			 			 LOT 1.09.00, LEVEL 1, PAVILION BUKIT JALIL No.2, Persiaran Jalil 8 Bandar Bukit Jalil 57000, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,31/10/2026,directory/slm_viewdetail.php?comp_code=COMP-20050531-173330&type=P,PE,PE,2024-12-30 11:24:42.918422
10960,THE CHICKEN RICE SHOP QUILL CITY MALL(TCRS RESTAURANTS SDN BHD),THE CHICKEN RICE SHOP,Halal,"
			 			 LOT LG.09 & LG.10, TKT BAWAH QUILL CITY MALL,  No. 1018, Jalan Sultan Ismail,  50250, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,31/01/2026,directory/slm_viewdetail.php?comp_code=COMP-20050531-173330&type=P,PE,PE,2024-12-30 11:24:42.918542
10961,THE CHICKEN RICE SHOP SETAPAK CENTRAL(TCRS RESTAURANTS SDN BHD),THE CHICKEN RICE SHOP,Halal,"
			 			 LOT G-05, TKT BAWAH, SETAPAK CENTRAL, No.67, Jln.Tmn Ibu Kota, Tmn Danau Kota,  53300, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,30/09/2025,directory/slm_viewdetail.php?comp_code=COMP-20050531-173330&type=P,PE,PE,2024-12-30 11:24:44.141225
10962,THE CHICKEN RICE SHOP SUNGEI WANG PLAZA(TCRS RESTAURANTS SDN BHD),THE CHICKEN RICE SHOP,Halal,"
			 			 NO C29-32, CONCOURSE LEVEL SUNGEI WANG PLAZA,  Lot 6F-11, Jalan Bukit Bintang,  55100, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,28/02/2027,directory/slm_viewdetail.php?comp_code=COMP-20050531-173330&type=P,PE,PE,2024-12-30 11:24:44.141387
10963,THE CHICKEN RICE SHOP SUNGEI WANG PLAZA(TCRS RESTAURANTS SDN BHD),THE CHICKEN RICE SHOP,Halal,"
			 			 UNIT NO C29-32, CONCOURSE LEVEL SUNGEI WANG PLAZA, LOT 6F-11,  Jalan Bukit Bintang,  55100, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,28/02/2025,directory/slm_viewdetail.php?comp_code=COMP-20050531-173330&type=P,PE,PE,2024-12-30 11:24:44.141536
10964,THE CHICKEN RICE SHOP SUNWAY PUTRA MALL (TCRS RESTAURANTS SDN BHD),THE CHICKEN RICE SHOP,Halal,"
			 			 LG-23, LOWER GROUND TWO, SUNWAY PUTRA MALL,100, Jalan Putra. 50350, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,28/02/2025,directory/slm_viewdetail.php?comp_code=COMP-20050531-173330&type=P,PE,PE,2024-12-30 11:24:44.141680
10965,THE CHICKEN RICE SHOP SUNWAY PUTRA MALL (TCRS RESTAURANTS SDN BHD),THE CHICKEN RICE SHOP,Halal,"
			 			 LG-23, JALAN CHOW KIT, 50350, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,28/02/2027,directory/slm_viewdetail.php?comp_code=COMP-20050531-173330&type=P,PE,PE,2024-12-30 11:24:44.141814
10966,THE CHICKEN RICE SHOP SUNWAY VELOCITY(TCRS RESTAURANTS SDN BHD),THE CHICKEN RICE SHOP,Halal,"
			 			 UNIT NO B23, BASEMENT ONE, SUNWAY VELOCITY MALL, LINGKARAN SV, SUNWAY VELOCITY, 55100, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,15/04/2025,directory/slm_viewdetail.php?comp_code=COMP-20050531-173330&type=P,PE,PE,2024-12-30 11:24:44.141958
10967,THE CHICKEN RICE SHOP TESCO EXTRA CHERAS(TCRS RESTAURANTS SDN BHD),THE CHICKEN RICE SHOP,Halal,"
			 			 LOT 37, GROUND FLOOR, TESCO EXTRA CHERAS, 2,  JALAN MIDAH 2, TAMAN MIDAH,  56000, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,31/03/2025,directory/slm_viewdetail.php?comp_code=COMP-20050531-173330&type=P,PE,PE,2024-12-30 11:24:44.142099
10968,TEA GARDEN RESTAURANT PERMATA SAPURA KLCC (MWPS)(TEA GARDEN RESTAURANT (MY) SDN. BHD. ),,Halal,"
			 			 C-01 & C-02,  KUALA LUMPUR CITY CENTRE JALAN KIA PENG, KLCC, 50088, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,31/07/2026,directory/slm_viewdetail.php?comp_code=COMP-20220222-113605&type=P,PE,PE,2024-12-30 11:24:44.142238
10969,TEA GARDEN RESTAURANT SETAPAK (MWST)(TEA GARDEN RESTAURANT (MY) SDN. BHD. ),TEA GARDEN,Halal,"
			 			 SUITE 126-G-2, 126-G-3,  METRO GENTING KLANG, NO.126, JALAN GENTING KELANG SETAPAK,  KUALA LUMPUR 53300,  Tiada Maklumat Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,15/06/2025,directory/slm_viewdetail.php?comp_code=COMP-20220222-113605&type=P,PE,PE,2024-12-30 11:24:44.142388
10970,GONG CHA (KL EAST MALL)(TEAFE (M) SDN BHD),Gong cha,Halal,"
			 			 LG-58, KL EAST MALL, 823, JALAN LINGKARAN TENGAH 2, KL TIMUR 53100, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,30/04/2026,directory/slm_viewdetail.php?comp_code=COMP-20210806-204808&type=P,PE,PE,2024-12-30 11:24:44.142528
